,Song Name,Mean Streams,Total Streams,Stream Count,Mean Duration,Total Duration,First Quarter,Last Quarter
2615,Anuel AA (Me Contagie 2),157820.75,2525132,16,208796.0,3340736,2020Q4,2020Q4
2616,"Anuel AA: Bzrp Music Sessions, Vol. 46",470449.58102766797,119023744,253,201507.0,50981271,2021Q4,2021Q4
2617,Anugerah Terindah,21480.14285714286,601444,28,255228.0,7146384,2016Q4,2016Q4
2618,Anugerah Terindah Yang Pernah Kumiliki,82497.50704225352,5857323,71,268040.0,19030840,2017Q4,2017Q4
2619,Anxious,32183.48148148148,868954,27,176773.0,4772871,2021Q3,2021Q1
2620,Any,77187.0,231561,3,169140.0,507420,2020Q3,2020Q3
2621,Any song,224191.4090909091,4932211,22,227226.0,4998972,2020Q1,2020Q4
2622,Anya,20306.17777777778,913778,45,216682.82222222222,9750727,2019Q4,2020Q4
2623,Anymore,108809.4,5440470,50,196082.46,9804123,2019Q4,2021Q4
2624,Anyone,425649.04545454547,337114044,792,190919.2803030303,151208070,2020Q1,2021Q4
2625,Anyone Else (feat. Dagny),77923.0,233769,3,201243.0,603729,2020Q3,2020Q3
2626,Anyone I Want To Be - Junior Eurovision 2018 / Poland,69611.0,208833,3,178012.0,534036,2018Q4,2018Q4
2627,Anything,9013.0,9013,1,187428.0,187428,2020Q1,2020Q1
2628,Anything Can Happen (feat. Meek Mill),6701.666666666667,80420,12,182995.0,2195940,2019Q3,2019Q3
2629,Anything Goes,558747.0869565217,25702366,46,218866.0,10067836,2015Q3,2015Q4
2630,Anyu büszke,68827.17857142857,1927161,28,172857.0,4839996,2019Q4,2020Q1
2631,Anyway,175429.5934065934,15964093,91,167633.2087912088,15254622,2017Q4,2017Q4
2632,Anyway (feat. 2 Chainz & Gucci Mane),1031389.0,10313890,10,226647.0,2266470,2018Q4,2018Q4
2633,Anyway (feat. Tayla Parx),373453.0256410256,14564668,39,211413.0,8245107,2015Q4,2016Q1
2634,Anyway.,4583.0,18332,4,99813.0,399252,2019Q3,2019Q3
2635,Anywhere,305911.8220481253,546664426,1787,214727.98656966983,383718912,2018Q4,2016Q4
2636,Anywhere (feat. Will Heard),90251.75,6137119,68,177595.0,12076460,2016Q4,2016Q4
2637,Anywhere With You,246134.08695652173,5661084,23,158807.0,3652561,2021Q4,2021Q4
2638,Anyám mondta,28833.91780821918,4209752,146,236812.0,34574552,2018Q4,2020Q3
2639,Anıları Sakla,548769.7121212122,36218801,66,216789.0,14308074,2021Q3,2021Q4
2640,Años Luz,301283.00653594773,46096300,153,193246.0,29566638,2019Q3,2020Q3
2641,Ao Vivo E A Cores,1406037.3523809523,147633922,105,180304.0,18931920,2018Q4,2018Q4
2642,Aomine Daiki,196663.0157480315,24976203,127,167272.0,21243544,2021Q4,2021Q4
2643,"Aotearoa (feat. Ria Hall, Troy Kingi & Maisey Rika)",42488.0,127464,3,193120.0,579360,2020Q3,2020Q3
2644,Aow La Woii,18214.0,145712,8,218880.0,1751040,2018Q3,2018Q3
2645,Aow Pa!!,17814.0,71256,4,238951.0,955804,2018Q4,2018Q4
2646,Apa Khabar (feat. SonaOne),10350.0,41400,4,236746.0,946984,2015Q1,2015Q1
2647,Apa Salahku,33399.0,133596,4,230351.0,921404,2018Q3,2018Q3
2648,Apaga Y Vámonos,36924.0,221544,6,208466.0,1250796,2017Q4,2017Q4
2649,Apaga a Luz,457847.0,1831388,4,228210.0,912840,2018Q4,2018Q4
2650,Apaga el celular,82229.54545454546,3618100,44,225942.0,9941448,2018Q3,2018Q4
2651,Apagame La Vela,15558.25,124466,8,121893.0,975144,2019Q4,2021Q4
2652,Apagas Mi Sed,4992.0,19968,4,291965.0,1167860,2016Q4,2016Q4
2653,Apagoreumeno,36017.929824561405,2053022,57,173684.0,9899988,2021Q3,2021Q4
2654,Apaixonadinha - Ao Vivo,914539.0561797753,81393976,89,180921.0,16101969,2019Q3,2021Q4
2655,Apalah - Arti Menunggu,69104.75,3593447,52,218080.0,11340160,2017Q4,2017Q4
2656,Apapun Yang Terjadi,305725.35714285716,8560310,28,229000.0,6412000,2019Q4,2020Q1
2657,Aparentemente 2,93303.96212121213,49264492,528,289120.0,152655360,2020Q4,2021Q1
2658,Apatewn,40921.822222222225,3682964,90,293142.0,26382780,2021Q3,2021Q4
2659,Apatia,8440.066666666668,253202,30,219335.0,6580050,2019Q4,2017Q4
2660,Apelido Carinhoso,847350.0344827586,73719453,87,199701.0,17373987,2018Q4,2018Q4
2661,Apelsinskal (feat. Newkid),126185.0,757110,6,158280.0,949680,2020Q3,2020Q3
2662,Apenas Mais uma de Amor,420728.7530864198,68158058,162,218266.0,35359092,2018Q4,2016Q4
2663,Aperte O Play - Ao Vivo,711500.4285714285,19922012,28,201669.0,5646732,2019Q3,2019Q4
2664,Apest Tevi,5158.0,20632,4,228266.0,913064,2019Q3,2019Q3
2665,Apie Tave,4997.0,49970,10,250188.5,2501885,2018Q4,2018Q4
2666,Apimentadíssima,816078.0,2448234,3,137623.0,412869,2019Q4,2019Q4
2667,Apinalauma,46712.0,1307936,28,181040.0,5069120,2015Q3,2015Q4
2668,Apita,1098027.2,16470408,15,233250.0,3498750,2021Q4,2021Q4
2669,Aplodit mulle (Vain elämää kausi 11),99323.57142857143,2781060,28,200433.0,5612124,2020Q4,2020Q4
2670,Apna Time Aayega,166548.67123287672,12158053,73,140463.0,10253799,2019Q3,2020Q1
2671,Apnea,125261.27927927928,13904002,111,224738.79279279278,24946006,2015Q1,2017Q4
2672,Apo Erota...,50401.62295081967,3074499,61,233021.0,14214281,2021Q4,2021Q4
2673,Apo To Ego Sto Emeis Kai Apo To Oneiro Stin Praksi,44525.333333333336,267152,6,250619.0,1503714,2021Q1,2021Q1
2674,Apocalypse,9144.130434782608,841260,92,290146.0,26693432,2021Q3,2021Q4
2675,Apocalyptic Endgame,313590.0,2508720,8,1300000.0,10400000,2021Q4,2021Q4
2676,Apohoro,7606.333333333333,91276,12,223033.0,2676396,2018Q4,2018Q4
2677,Apokalipsis,5679.080645161291,352103,62,219473.0,13607326,2020Q4,2020Q3
2678,Apokalyptinen Häpeä,111109.69387755102,5444375,49,234216.0,11476584,2020Q4,2020Q3
2679,Apollo,130219.22727272728,2864823,22,154267.0,3393874,2019Q4,2019Q4
2680,Apollonia,375270.8095238095,7880687,21,228493.0,4798353,2018Q4,2018Q4
2681,Apologize,20465.0,532090,26,190168.46153846153,4944380,2019Q3,2017Q4
2682,Apologize (feat. OMVR),61745.333333333336,740944,12,198318.0,2379816,2016Q4,2016Q4
2683,Apostasi,50667.6,1013352,20,296907.0,5938140,2020Q4,2020Q4
2684,Apostemos Que Me Caso (En Vivo),53215.0,266075,5,216817.0,1084085,2017Q4,2017Q4
2685,Apoteket,571082.44,14277061,25,143529.0,3588225,2019Q4,2020Q1
2686,Apparently,616789.4285714285,12952578,21,293040.0,6153840,2015Q1,2016Q1
2687,Appartement,60706.0,303530,5,129602.0,648010,2021Q4,2021Q4
2688,Appartenente,35302.0,35302,1,239973.0,239973,2016Q1,2016Q1
2689,Applause,174455.44444444444,1570099,9,134693.0,1212237,2015Q1,2020Q4
2690,Apple,380235.0740740741,10266347,27,153466.0,4143582,2021Q3,2021Q4
2691,Appocundria - Remastered 2014,25058.0,25058,1,97186.0,97186,2015Q1,2015Q1
2692,Aprender A Quererte,15573.524390243903,1277029,82,229213.0,18795466,2018Q4,2017Q4
2693,Aprendi a Maltratar,664457.0,2657828,4,207673.0,830692,2020Q4,2020Q4
2694,Aprendiendo El Sexo,253906.0,761718,3,147440.0,442320,2020Q3,2020Q3
2695,Apretaito al Pickup,12940.0,51760,4,215120.0,860480,2015Q1,2015Q1
2696,Apricots,167712.0,1341696,8,246506.0,1972048,2020Q4,2021Q1
2697,April,370679.51569506724,82661532,223,263746.0,58815358,2018Q4,2020Q3
2698,April Sun in Cuba,89874.63636363637,988621,11,207960.0,2287560,2020Q4,2021Q4
2699,Apriti Cielo,85742.5,685940,8,253480.0,2027840,2016Q4,2016Q4
2700,Apriétala,489725.12328767125,35749934,73,145043.0,10588139,2019Q3,2020Q1
2701,Aprovéchate,118427.0,355281,3,254173.0,762519,2015Q3,2015Q3
2702,Après la pluie,379784.36363636365,16710512,44,215016.0,9460704,2020Q4,2020Q4
2703,Apuva,40035.333333333336,360318,9,195519.0,1759671,2016Q3,2016Q3
2704,Apám sírjánál...,18048.0,108288,6,230751.0,1384506,2019Q4,2019Q4
2705,Apátok,15115.173913043478,695298,46,187317.0,8616582,2019Q3,2020Q1
2706,Apê 1001,864042.4117647059,58754884,68,171428.0,11657104,2021Q3,2021Q4
2707,Apă,22551.5,180412,8,245272.0,1962176,2020Q4,2020Q4
2708,Aqilah,36577.333333333336,438928,12,219893.0,2638716,2018Q3,2018Q3
2709,Aqua Aura,264182.55555555556,26154073,99,222000.0,21978000,2018Q4,2018Q4
2710,Aqua86,472641.0,1417923,3,207413.0,622239,2021Q3,2021Q3
2711,Aqualung,149406.41176470587,2539909,17,188680.0,3207560,2019Q4,2019Q4
2712,Aquaman (feat. Salsakommúnan),23361.78481012658,1845581,79,171840.0,13575360,2019Q3,2020Q3
2713,Aquapark,72077.5,432465,6,192000.0,1152000,2018Q4,2018Q4
2714,Aquecimento das Potrancas,217620.98507462686,14580606,67,189231.0,12678477,2017Q4,2017Q4
2715,Aquel Nap ZzZz,134220.94668820678,83082766,619,295038.0,182628522,2021Q3,2021Q4
2716,Aquela Pessoa - Ao Vivo,714976.2407407408,77217434,108,163120.0,17616960,2018Q4,2017Q4
2717,Aquelas Coisas,2429089.03125,233192547,96,147424.5,14152752,2021Q3,2021Q4
2718,Aquele 1%,330726.3333333333,2976537,9,181077.0,1629693,2015Q3,2015Q3
2719,Aquele 1% - Ao Vivo,472445.1384615385,61417868,130,176933.0,23001290,2015Q4,2016Q4
2720,Aqui Em BH Ninguém É de Ninguém,745755.5833333334,17898134,24,160413.0,3849912,2021Q4,2021Q4
2721,Aquí (feat. Ozuna & Soolking),28997.333333333332,173984,6,169667.0,1018002,2021Q1,2021Q1
2722,Aquí Abajo,279678.61158432707,328342690,1174,143933.0,168977342,2021Q3,2020Q3
2723,Aquí Estaré,50309.514492753624,6942713,138,203466.0,28078308,2018Q4,2018Q4
2724,Aquí Estoy,244120.01234567902,19773721,81,154426.0,12508506,2019Q3,2020Q4
2725,Aquí Estás,192937.0,578811,3,214815.0,644445,2018Q4,2018Q4
2726,Aquí Sigo Tras De Ti,209716.0,2516592,12,138066.0,1656792,2020Q3,2020Q3
2727,Aquí Te Espero,37789.25,1813884,48,207080.0,9939840,2015Q1,2015Q4
2728,Ar-Condicionado No 15 - Ao Vivo,1671709.6944444445,120363098,72,168240.0,12113280,2018Q4,2017Q4
2729,Ara Bakayım,276042.0,1104168,4,171428.0,685712,2021Q4,2021Q4
2730,Ara Beni,202766.86666666667,9124509,45,192779.0,8675055,2019Q3,2019Q4
2731,Arabella,4114.857142857143,28804,7,207356.0,1451492,2015Q1,2021Q4
2732,Arabesque,15674.461538461539,407536,26,340280.0,8847280,2019Q4,2019Q4
2733,Arabete,35790.0,143160,4,245806.0,983224,2020Q4,2020Q4
2734,Arabi,40896.41836734694,4007849,98,176000.0,17248000,2021Q3,2021Q4
2735,Arabska noc,29845.0,89535,3,196230.0,588690,2017Q3,2017Q3
2736,Aradığım Aşk,77357.0,309428,4,246415.0,985660,2018Q3,2018Q3
2737,Araf,131850.04761904763,5537702,42,248933.0,10455186,2015Q4,2019Q4
2738,Arai,356947.0,8566728,24,195653.0,4695672,2019Q3,2019Q4
2739,Aranyapám,61262.75,735153,12,157687.0,1892244,2021Q4,2021Q4
2740,Aranybula,63553.607142857145,1779501,28,184800.0,5174400,2019Q4,2020Q1
2741,Araw-Araw,390636.00966183573,80861654,207,313951.0,64987857,2019Q3,2020Q3
2742,Araw-Araw Love,370611.9736842105,28166510,76,211278.0,16057128,2020Q4,2020Q3
2743,Arbeidersklasse - Pt. II,269623.0,808869,3,162182.0,486546,2018Q4,2018Q4
2744,Arbeitskollegen,317199.0,1585995,5,215733.0,1078665,2017Q4,2017Q4
2745,Arbetslös,145074.0,580296,4,191146.0,764584,2020Q4,2020Q4
2746,Arbol Sin Hojas,17168.0,103008,6,199863.0,1199178,2018Q4,2018Q4
2747,Arbolito de Navidad,21194.736842105263,402700,19,211215.15789473685,4013088,2019Q4,2021Q4
2748,Arc-en-ciel,393786.04615384614,25596093,65,169846.0,11039990,2019Q3,2020Q1
2749,Arcade,304526.4514646755,530180552,1741,184857.6783457783,321837218,2019Q3,2021Q4
2750,Arcadia,13971.625,111773,8,232440.0,1859520,2015Q1,2021Q3
2751,Archangel,47772.0,143316,3,203373.0,610119,2020Q3,2020Q3
2752,Architect,677010.447368421,25726397,38,218766.0,8313108,2017Q4,2017Q4
2753,Ard Mostamer,24011.21875,768359,32,240000.0,7680000,2021Q3,2021Q4
2754,Arde,5806.25,92900,16,248888.0,3982208,2018Q3,2018Q3
2755,Arde la Ciudad,63985.63940520446,17212137,269,252760.0,67992440,2018Q4,2020Q3
2756,Arde-ma Baby,19257.875,924378,48,184409.0,8851632,2020Q4,2020Q3
2757,Ardından,347344.7,24314129,70,202300.0,14161000,2021Q3,2020Q3
2758,Are We Awake,79050.82352941176,1343864,17,205636.0,3495812,2016Q4,2016Q3
2759,Are You Bored Yet? (feat. Clairo),959039.6055045872,418141268,436,178000.0,77608000,2020Q4,2020Q3
2760,Are You Dead Yet?,63753.666666666664,382522,6,234880.0,1409280,2021Q1,2021Q1
2761,Are You Lonely (feat. ISÁK),108021.75,1728348,16,157333.0,2517328,2019Q3,2019Q3
2762,Are You Ready,131605.95,2632119,20,226756.8,4535136,2019Q4,2018Q4
2763,Are You Ready?,353469.6666666667,3181227,9,153946.0,1385514,2018Q4,2018Q4
2764,Are You Sure? (feat. Ty Dolla $ign),66081.5,528652,8,194693.0,1557544,2016Q4,2016Q4
2765,Are You With Me - Radio Edit,155051.64388398486,614779768,3965,138842.0,550508530,2015Q1,2016Q4
2766,Are You out yet ?,50901.34920634921,3206785,63,286349.0,18039987,2019Q4,2020Q3
2767,Are baba,652134.0,652134,1,200025.0,200025,2020Q1,2020Q1
2768,"Are, darpay",5420.279069767442,233072,43,220800.0,9494400,2019Q4,2020Q1
2769,Area 51,6397.0,25588,4,186666.0,746664,2019Q3,2019Q3
2770,Area De Jatt,278284.0,556568,2,252954.0,505908,2021Q1,2021Q1
2771,Arenos [365 Dienos] - feat. OG Version,5796.0,28980,5,161030.0,805150,2018Q4,2018Q4
2772,Aretha Franklin Freestyle,219291.66666666666,1973625,9,184586.0,1661274,2017Q3,2017Q3
2773,Areti,64651.00826446281,7822772,121,180000.0,21780000,2021Q3,2021Q4
2774,Areyeng,20354.0,81416,4,241449.0,965796,2020Q4,2020Q4
2775,Argent sal,315464.0,4731960,15,194520.0,2917800,2021Q4,2021Q4
2776,Argentario,178417.42307692306,4638853,26,226064.0,5877664,2017Q4,2017Q4
2777,Argumentasi Dimensi,66170.8085106383,3110028,47,265493.0,12478171,2017Q3,2017Q4
2778,Ariane,103981.3125,1663701,16,300373.0,4805968,2015Q3,2015Q4
2779,Ariel,410494.5,2462967,6,171200.0,1027200,2021Q3,2021Q3
2780,Arigato,379521.52066115703,137766312,363,173376.1432506887,62935540,2016Q4,2016Q4
2781,Aripi,24379.0,97516,4,180000.0,720000,2020Q4,2020Q4
2782,Aristobär,117053.92592592593,3160456,27,237120.0,6402240,2017Q3,2016Q4
2783,Aristocrate,240157.32710280374,51393668,214,169733.0,36322862,2019Q3,2020Q1
2784,Ariva (feat. MHD),274249.0,1096996,4,157826.0,631304,2018Q4,2018Q4
2785,Arjuna Beta,5057.5,10115,2,288000.0,576000,2015Q1,2015Q1
2786,Arkadaş,872311.2419354839,54083297,62,185566.0,11505092,2019Q4,2020Q3
2787,Arkihuolesi Kaikki Heitä,44067.0,176268,4,241760.0,967040,2015Q4,2015Q4
2788,Armada,466777.0,2800662,6,153560.0,921360,2021Q3,2021Q3
2789,Armadura - Ao Vivo,529996.9714285714,18549894,35,171828.0,6013980,2018Q4,2018Q4
2790,Armageddon,97443.46153846153,1266765,13,203239.0,2642107,2016Q3,2016Q4
2791,Armani Exchange,23721.0,71163,3,144528.0,433584,2021Q4,2021Q4
2792,Armao 100pre Andamos,4806.0,14418,3,188580.0,565740,2016Q3,2016Q3
2793,Armasta mind (feat. Vaiko Eplik),4604.461538461538,59858,13,225315.0,2929095,2020Q4,2020Q3
2794,Arme de poing,474959.0,27072663,57,215760.0,12298320,2021Q4,2021Q4
2795,Armed And Dangerous,977617.114010989,711705259,728,169999.0,123759272,2018Q4,2020Q3
2796,Armo,21314.0,21314,1,168026.0,168026,2015Q1,2015Q1
2797,Arms Around You (feat. Maluma & Swae Lee),573228.8688679246,1215245202,2120,198902.0,421672240,2018Q4,2018Q4
2798,Armut treibt Jugendliche in die Popmusik,342735.0,1713675,5,223933.0,1119665,2017Q4,2017Q4
2799,Army,77861.57216494845,15105145,194,237408.0,46057152,2015Q4,2016Q1
2800,Army of One,35818.083333333336,1719268,48,376826.0,18087648,2015Q4,2015Q4
2801,Arnavut Kaldirimi,13729.0,13729,1,292426.0,292426,2016Q1,2016Q1
2802,Arne,154846.83333333334,7432648,48,182400.0,8755200,2016Q4,2016Q4
2803,Arnie,299329.0,897987,3,194473.0,583419,2021Q3,2021Q3
2804,Arob@se,310809.0,1554045,5,217133.0,1085665,2019Q4,2019Q4
2805,Arogant,18803.044444444444,846137,45,122758.0,5524110,2021Q3,2021Q4
2806,Aroma,145046.54601226994,23642587,163,175629.08588957056,28627541,2021Q3,2020Q3
2807,Aromatyczne Przyprawy,331317.875,10602172,32,201996.0,6463872,2020Q4,2021Q1
2808,Arosa,8976.550724637682,619382,69,248111.0,17119659,2019Q3,2020Q1
2809,Arose,394910.0,41465550,105,274626.0,28835730,2017Q4,2017Q4
2810,Arosty,23423.156862745098,1194581,51,190965.0,9739215,2021Q4,2021Q4
2811,Around The World,85974.87755102041,8425538,98,215122.4081632653,21081996,2015Q3,2016Q4
2812,Arrancacorazones,104962.84615384616,2729034,26,259186.0,6738836,2017Q4,2017Q4
2813,Arranhão - Ao Vivo,4160710.976076555,869588594,209,153409.0,32062481,2021Q3,2021Q4
2814,Arrebatao,18005.383333333335,1080323,60,171355.0,10281300,2021Q3,2021Q4
2815,Arriba,652911.8125,31339767,48,174642.0,8382816,2020Q4,2020Q3
2816,Arriba (feat. Clean Bandit),50539.0,202156,4,152901.0,611604,2019Q3,2019Q3
2817,Arriba Las Manos,81938.0,737442,9,172818.0,1555362,2019Q4,2019Q4
2818,Arrivant,282196.1951219512,11570044,41,183760.0,7534160,2018Q4,2018Q4
2819,Arrivederci,22651.0,67953,3,218106.0,654318,2016Q3,2016Q3
2820,Arriverà L'Amore,63220.47727272727,2781701,44,215370.0,9476280,2015Q4,2016Q1
2821,Arrogant,487526.0,5850312,12,102315.0,1227780,2021Q4,2021Q4
2822,Arrogante,706207.7640449438,62852491,89,195054.98876404495,17359894,2019Q3,2020Q3
2823,Arrojame Al Infierno,3146.0416666666665,226515,72,149379.0,10755288,2015Q4,2016Q1
2824,Arrows,45883.0,1514139,33,266186.0,8784138,2017Q3,2017Q3
2825,Arrows (feat. Macklemore & Ryan Lewis),32588.333333333332,391060,12,235557.0,2826684,2015Q1,2015Q1
2826,Arroyito,1566.0,6264,4,238666.0,954664,2016Q4,2016Q4
2827,Arrullo De Estrellas,87537.25,350149,4,252693.0,1010772,2015Q1,2015Q1
2828,Arrêt du cœur,197175.73134328358,13210774,67,263773.0,17672791,2016Q4,2016Q4
2829,Arrêté - Skit,323427.0,970281,3,181573.0,544719,2017Q3,2017Q3
2830,Arsız Gönül,18064.375,144515,8,260852.0,2086816,2015Q4,2016Q1
2831,Art,127905.30769230769,1662769,13,185714.0,2414282,2020Q4,2020Q3
2832,Art Deco,63173.333333333336,2274240,36,295066.0,10622376,2015Q3,2015Q4
2833,Art-B,61993.4,1239868,20,198946.0,3978920,2018Q3,2018Q4
2834,Arte,281326.0,1125304,4,165440.0,661760,2019Q3,2019Q3
2835,Artificial Electroma,2075.75,8303,4,454556.0,1818224,2015Q1,2015Q1
2836,Artificial Electroma 2,2032.25,8129,4,616176.0,2464704,2015Q1,2015Q1
2837,Artileria,15006.0,30012,2,144919.0,289838,2021Q1,2021Q1
2838,Artiste,315412.0,1577060,5,150786.0,753930,2021Q4,2021Q4
2839,Artysta z ASP,217660.52083333334,10447705,48,156960.0,7534080,2021Q3,2021Q4
2840,Aruncă-Mă,14109.0,14109,1,181355.0,181355,2020Q1,2020Q1
2841,Arzuhal,80273.33333333333,1444920,18,263914.0,4750452,2017Q3,2017Q4
2842,Arıyorum,878361.2807017544,100133186,114,193805.0,22093770,2021Q3,2021Q4
2843,As Bayrakları,190254.75,6088152,32,191265.0,6120480,2019Q3,2019Q4
2844,As Coisas,30890.88888888889,1112072,36,236000.0,8496000,2016Q4,2016Q4
2845,As I Lay Me Down,123723.44444444444,3340533,27,189120.0,5106240,2017Q3,2017Q4
2846,As If It's Your Last,68476.6870342772,91895714,1342,213264.0,286200288,2018Q4,2017Q4
2847,As Long As I Break Your Heart,91013.0,91013,1,168778.0,168778,2020Q1,2020Q1
2848,As Long As You Love Me,12666.388888888889,227995,18,229466.0,4130388,2015Q4,2016Q3
2849,As Long as You Love Me,36555.0,182775,5,221106.0,1105530,2017Q4,2017Q4
2850,As Vezes,16037.916666666666,1347185,84,223013.0,18733092,2015Q1,2016Q4
2851,As You Are,387368.2602739726,28277883,73,326262.3698630137,23817153,2019Q3,2015Q3
2852,As a Stone,30001.60700389105,7710413,257,259022.0,66568654,2018Q4,2020Q3
2853,As the World Caves In,52039.56,1300989,25,161612.0,4040300,2021Q3,2021Q4
2854,Asal Kau Bahagia,94964.93922651933,17188654,181,245146.0,44371426,2018Q4,2017Q4
2855,Asal Mein,293055.7236842105,22272235,76,224240.0,17042240,2020Q4,2020Q3
2856,Asalto,311777.5,3117775,10,267333.0,2673330,2018Q4,2018Q4
2857,"Asan: Bzrp Music Sessions, Vol. 35",165045.88888888888,5941652,36,154181.0,5550516,2020Q4,2020Q4
2858,Ascensore per l'inferno,52822.0,211288,4,210291.0,841164,2016Q4,2016Q4
2859,Asesina,408195.3921246924,497590183,1219,187231.6333059885,228235361,2018Q4,2018Q4
2860,Asesina (feat. Pitbull),77822.20689655172,11284220,145,233053.0,33792685,2015Q4,2016Q1
2861,Asesina - Remix,408585.05489614245,275386327,674,327466.0,220712084,2018Q4,2019Q4
2862,Asfalt,18303.51923076923,951783,52,188824.0,9818848,2020Q4,2020Q3
2863,Asfalttiprinssi (Vain elämää kausi 5),99091.0,1981820,20,157213.0,3144260,2016Q4,2016Q4
2864,Asfalttiviidakko - Vain Elämää Kausi 9,127145.16,6357258,50,197800.0,9890000,2018Q4,2018Q4
2865,Asgard,84735.0,1016820,12,186000.0,2232000,2021Q4,2021Q4
2866,Ashes to Ashes,46821.75,187287,4,263760.0,1055040,2016Q1,2016Q1
2867,Ashley,737550.6666666666,2212652,3,186187.0,558561,2020Q1,2020Q1
2868,Ashofak Kil Youm,15469.8,232047,15,577280.0,8659200,2021Q4,2021Q4
2869,Asi Es La Vida,23265.0,23265,1,208153.0,208153,2020Q1,2020Q1
2870,Asi ne,31049.19298245614,1769804,57,188460.0,10742220,2019Q4,2020Q1
2871,Asi to bude vekom,13217.454545454546,145392,11,161680.0,1778480,2021Q4,2021Q4
2872,Asi to tak má bejt,18984.0,113904,6,199654.0,1197924,2018Q4,2018Q4
2873,Asian Jake Paul,3441.6,86040,25,180000.0,4500000,2017Q4,2017Q4
2874,Asian Vibes,20406.0,102030,5,75000.0,375000,2021Q4,2021Q4
2875,Asibe Happy,194489.73913043478,4473264,23,458777.0,10551871,2021Q4,2021Q4
2876,Asif Habibi Feat Fnaire,14687.842105263158,1116276,76,199997.0,15199772,2020Q4,2020Q3
2877,Asio,10524.20430107527,978751,93,212757.0,19786401,2016Q4,2016Q4
2878,Ask About Me,406574.0,2439444,6,259292.0,1555752,2021Q3,2021Q3
2879,Ask Around,4924.666666666667,29548,6,115773.0,694638,2019Q4,2020Q1
2880,Ask Flipz,508641.16,12716029,25,232586.0,5814650,2017Q4,2017Q4
2881,Ask For It,107160.85454545454,5893847,55,192105.0,10565775,2017Q4,2017Q4
2882,Askan är den bästa jorden,185789.0,2972624,16,154340.0,2469440,2020Q4,2020Q4
2883,Aslında,227061.66666666666,9536590,42,173774.0,7298508,2021Q3,2021Q1
2884,Asme,199129.125,4779099,24,138305.0,3319320,2019Q4,2020Q1
2885,Aspen,130737.0,653685,5,129410.0,647050,2021Q4,2021Q4
2886,Aspettando Il Sole,21783.0,43566,2,312000.0,624000,2015Q1,2015Q1
2887,Aspetterò lo stesso,124833.0,624165,5,202786.0,1013930,2017Q4,2017Q4
2888,Ass Drop,500654.5,2002618,4,166706.0,666824,2015Q1,2015Q1
2889,Assalamualaikum,9864.0,49320,5,223961.0,1119805,2015Q3,2016Q1
2890,Assalto Perigoso,952794.6,14291919,15,155417.0,2331255,2021Q4,2021Q4
2891,Assassin,587849.0,1763547,3,203973.0,611919,2021Q4,2021Q4
2892,Assassinat,295777.6666666667,2661999,9,178506.0,1606554,2021Q3,2021Q3
2893,Assassine,226370.75,3621932,16,211626.0,3386016,2016Q4,2016Q4
